"allocation_id","UUID","contract_id","minerID","volume_MWh","defaulted","step4_ZL_contract_complete","step5_redemption_data_complete","step6_attestation_info_complete","step7_certificates_matched_to_supply","step8_IPLDrecord_complete","step9_transaction_complete","step10_volta_complete","step11_finalRecord_complete","allocation_cid"
"20220207_SP_PL_transaction_1_allocation_21","476825cc-aab4-498f-bf8f-df787e4426e0","20220207_SP_PL_transaction_1_contract_1","f02723",207,0,0,0,0,0,0,0,0,0,"bafyreigwkyb4gxiv5g3a73mb2cc4jvww3jxmzxli5q6u2bssna3f45craa"
"20220207_SP_PL_transaction_1_allocation_22","d12ab74d-8cf2-48bb-b788-3948f6243c0b","20220207_SP_PL_transaction_1_contract_1","f02725",9,0,0,0,0,0,0,0,0,0,"bafyreibz6xc2sgbdtshe3pvhbkarjsh3hrdz77k6kx7f6yqa6ktifgobti"
"20220207_SP_PL_transaction_1_allocation_23","88cde4df-45fb-4ac7-8b1e-9475b62f35e7","20220207_SP_PL_transaction_1_contract_1","f02838",305,0,0,0,0,0,0,0,0,0,"bafyreibxpxcwnnhxie3q3jtaycaf72xw3yrgittixozm3i7nv2cvwwzstq"
"20220207_SP_PL_transaction_1_allocation_24","a7a9710d-8dc5-404d-996a-9edf87510098","20220207_SP_PL_transaction_1_contract_1","f03134",72,0,0,0,0,0,0,0,0,0,"bafyreig7ha7ek3tliitisywiwzag2lqc7g67r3j3gqlu5m5zbhpgdjnkfu"
"20220207_SP_PL_transaction_1_allocation_25","66ec13b7-67ad-434d-89ca-60e0d2b9eb4d","20220207_SP_PL_transaction_1_contract_1","f03144",197,0,0,0,0,0,0,0,0,0,"bafyreigz732oxjivszxgigfvkmvhasjsnpeqtbikwhdd4kvp6luc3adjiu"
"20220207_SP_PL_transaction_1_allocation_26","84d4b02d-19b3-43b6-9cb7-4abb8b3a2393","20220207_SP_PL_transaction_1_contract_1","f03249",29,0,0,0,0,0,0,0,0,0,"bafyreic4ekyclwm5xh7bb2rwgmcovpqco2unro3xgswr4vua3w43uvjafq"
"20220207_SP_PL_transaction_1_allocation_27","da13f714-b479-4c8c-89d4-9bb2746fcfb9","20220207_SP_PL_transaction_1_contract_1","f03328",249,0,0,0,0,0,0,0,0,0,"bafyreihu2kcb7csl2giepkv3nqj4iqht4eij444b3wwgw5pfpmdnousowy"
"20220207_SP_PL_transaction_1_allocation_28","d688c5f2-b03c-4b28-be4d-47e8f8e66023","20220207_SP_PL_transaction_1_contract_1","f03345",11,0,0,0,0,0,0,0,0,0,"bafyreifokpmk2hecs76tnorsayls4jzdegok64ohfesplogc5usy6mtupi"
"20220207_SP_PL_transaction_1_allocation_29","80920e66-c2ae-4f8e-9d94-81f5b383cd10","20220207_SP_PL_transaction_1_contract_1","f03358",8,0,0,0,0,0,0,0,0,0,"bafyreiacbhzveifj5kokibqhxzaefdjp7rfpczwgnlwok7r7ts5j5g55du"
"20220207_SP_PL_transaction_1_allocation_30","6664221b-ecd1-497a-8a19-eb6e9d8da7d9","20220207_SP_PL_transaction_1_contract_1","f03363",37,0,0,0,0,0,0,0,0,0,"bafyreie7nvvj657ppgudv62t6cp6upebiz27364b3r4gzpoho2peeewg5m"
