start_date,beneficiary,source,contract_id,minerID,volume_MWh,attestation_id,defaulted,step4_ZL_contract_complete,step5_redemption_data_complete,step6_attestation_info_complete,step7_certificates_matched_to_supply,step8_IPLDrecord_complete,step9_transaction_complete,step10_volta_complete,step11_finalRecord_complete
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 196 - Filecoin MinerID: f095334,Guedin Windfarm,,,58,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 197 - Filecoin MinerID: f096974,Guedin Windfarm,,,28,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 198 - Filecoin MinerID: f097370,Guedin Windfarm,,,22,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 199 - Filecoin MinerID: f097569,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 200 - Filecoin MinerID: f097687,Guedin Windfarm,,,18,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 201 - Filecoin MinerID: f097840,Guedin Windfarm,,,10,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 202 - Filecoin MinerID: f099239,Guedin Windfarm,,,362,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 203 - Filecoin MinerID: f099369,Guedin Windfarm,,,21,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 204 - Filecoin MinerID: f099387,Guedin Windfarm,,,9,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 205 - Filecoin MinerID: f099705,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 206 - Filecoin MinerID: f0101018,Guedin Windfarm,,,2,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 207 - Filecoin MinerID: f0102358,Guedin Windfarm,,,45,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 208 - Filecoin MinerID: f0102374,Guedin Windfarm,,,72,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 209 - Filecoin MinerID: f0102376,Guedin Windfarm,,,123,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 210 - Filecoin MinerID: f0102641,Guedin Windfarm,,,76,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 211 - Filecoin MinerID: f0103396,Guedin Windfarm,,,6,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 212 - Filecoin MinerID: f0103710,Guedin Windfarm,,,43,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 213 - Filecoin MinerID: f0103851,Guedin Windfarm,,,72,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 214 - Filecoin MinerID: f0107753,Guedin Windfarm,,,2,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 215 - Filecoin MinerID: f0108672,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 216 - Filecoin MinerID: f0109606,Guedin Windfarm,,,21,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 217 - Filecoin MinerID: f0109743,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 218 - Filecoin MinerID: f0110110,Guedin Windfarm,,,7,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 219 - Filecoin MinerID: f0110133,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 220 - Filecoin MinerID: f0110442,Guedin Windfarm,,,38,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 221 - Filecoin MinerID: f0110936,Guedin Windfarm,,,20,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 222 - Filecoin MinerID: f0110944,Guedin Windfarm,,,7,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 223 - Filecoin MinerID: f0111174,Guedin Windfarm,,,34,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 224 - Filecoin MinerID: f0113008,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 225 - Filecoin MinerID: f0114338,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 226 - Filecoin MinerID: f0114868,Guedin Windfarm,,,60,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 227 - Filecoin MinerID: f0115117,Guedin Windfarm,,,90,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 228 - Filecoin MinerID: f0116628,Guedin Windfarm,,,87,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 229 - Filecoin MinerID: f0117450,Guedin Windfarm,,,26,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 230 - Filecoin MinerID: f0118360,Guedin Windfarm,,,173,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 231 - Filecoin MinerID: f0118917,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 232 - Filecoin MinerID: f0119997,Guedin Windfarm,,,136,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 233 - Filecoin MinerID: f0120983,Guedin Windfarm,,,57,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 234 - Filecoin MinerID: f0121602,Guedin Windfarm,,,62,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 235 - Filecoin MinerID: f0121768,Guedin Windfarm,,,4,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 236 - Filecoin MinerID: f0123522,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 237 - Filecoin MinerID: f0123931,Guedin Windfarm,,,46,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 238 - Filecoin MinerID: f0124944,Guedin Windfarm,,,12,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 239 - Filecoin MinerID: f0128381,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 240 - Filecoin MinerID: f0128788,Guedin Windfarm,,,39,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 241 - Filecoin MinerID: f0129403,Guedin Windfarm,,,132,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 242 - Filecoin MinerID: f0130912,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 243 - Filecoin MinerID: f0131419,Guedin Windfarm,,,14,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 244 - Filecoin MinerID: f0132618,Guedin Windfarm,,,673,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 245 - Filecoin MinerID: f0133379,Guedin Windfarm,,,18,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 246 - Filecoin MinerID: f0133509,Guedin Windfarm,,,2467,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 247 - Filecoin MinerID: f0133886,Guedin Windfarm,,,3,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 248 - Filecoin MinerID: f0134286,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 249 - Filecoin MinerID: f0135934,Guedin Windfarm,,,110,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 250 - Filecoin MinerID: f0136014,Guedin Windfarm,,,16,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 251 - Filecoin MinerID: f0136033,Guedin Windfarm,,,64,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 252 - Filecoin MinerID: f0137019,Guedin Windfarm,,,434,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 253 - Filecoin MinerID: f0141446,Guedin Windfarm,,,233,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 254 - Filecoin MinerID: f0141614,Guedin Windfarm,,,61,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 255 - Filecoin MinerID: f0143110,Guedin Windfarm,,,193,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 256 - Filecoin MinerID: f0144194,Guedin Windfarm,,,58,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 257 - Filecoin MinerID: f0144313,Guedin Windfarm,,,1090,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 258 - Filecoin MinerID: f0145313,Guedin Windfarm,,,19,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 259 - Filecoin MinerID: f0146393,Guedin Windfarm,,,279,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 260 - Filecoin MinerID: f0146751,Guedin Windfarm,,,22,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 261 - Filecoin MinerID: f0148627,Guedin Windfarm,,,90,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 262 - Filecoin MinerID: f0149026,Guedin Windfarm,,,42,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 263 - Filecoin MinerID: f0149132,Guedin Windfarm,,,6,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 264 - Filecoin MinerID: f0151371,Guedin Windfarm,,,227,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 265 - Filecoin MinerID: f0151692,Guedin Windfarm,,,38,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 266 - Filecoin MinerID: f0152854,Guedin Windfarm,,,35,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 267 - Filecoin MinerID: f0152943,Guedin Windfarm,,,34,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 268 - Filecoin MinerID: f0153176,Guedin Windfarm,,,283,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 269 - Filecoin MinerID: f0153804,Guedin Windfarm,,,159,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 270 - Filecoin MinerID: f0153960,Guedin Windfarm,,,105,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 271 - Filecoin MinerID: f0154238,Guedin Windfarm,,,39,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 272 - Filecoin MinerID: f0155258,Guedin Windfarm,,,6,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 273 - Filecoin MinerID: f0155687,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 274 - Filecoin MinerID: f0157941,Guedin Windfarm,,,214,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 275 - Filecoin MinerID: f0158142,Guedin Windfarm,,,33,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 276 - Filecoin MinerID: f0158666,Guedin Windfarm,,,1,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 277 - Filecoin MinerID: f0158950,Guedin Windfarm,,,81,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 278 - Filecoin MinerID: f0158993,Guedin Windfarm,,,30,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 279 - Filecoin MinerID: f0159380,Guedin Windfarm,,,119,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 280 - Filecoin MinerID: f0159649,Guedin Windfarm,,,36,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 281 - Filecoin MinerID: f0159961,Guedin Windfarm,,,6,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 282 - Filecoin MinerID: f0160137,Guedin Windfarm,,,147,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 283 - Filecoin MinerID: f0161916,Guedin Windfarm,,,5,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 284 - Filecoin MinerID: f0162183,Guedin Windfarm,,,156,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 285 - Filecoin MinerID: f0164291,Guedin Windfarm,,,25,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 286 - Filecoin MinerID: f0167137,Guedin Windfarm,,,8,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 287 - Filecoin MinerID: f0172300,Guedin Windfarm,,,29,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 288 - Filecoin MinerID: f0199223,Guedin Windfarm,,,54,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 289 - Filecoin MinerID: f0215370,Guedin Windfarm,,,5,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 290 - Filecoin MinerID: f0216138,Guedin Windfarm,,,11,,0,0,0,0,0,0,0,0,0
2021-04-01,Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 291 - Filecoin MinerID: f0216849,Guedin Windfarm,,,285,,0,0,0,0,0,0,0,0,0
