"certificate","volume_MWh","order_folder","contract","minerID"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f019041"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02654"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02668"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f04443"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f08264"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010247"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010305"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010405"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f014487"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f015685"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f016276"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f019155"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020223"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020398"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020541"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024550"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f030327"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f033511"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f033549"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f045505"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f046073"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f046074"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f048172"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f048192"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f057466"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f067195"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f067314"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",1,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f071914"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f0142637"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f07819"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f08103"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f09589"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f014394"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020436"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020523"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f021444"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022125"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022687"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f029416"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f030125"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f033189"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f050260"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f053088"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054163"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f057127"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",2,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f058349"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f07998"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f09689"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f019638"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f021504"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023462"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f025025"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",3,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f056406"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f034258"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f039940"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03002"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f09710"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010048"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010491"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022566"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023534"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023982"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023983"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023984"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023985"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f042567"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054414"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054418"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f08197"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f015942"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022093"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022261"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023561"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f042391"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",5,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f042896"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",6,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f014327"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",6,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020940"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f019362"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02299"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03325"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03358"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f020747"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023179"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054417"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",7,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f061158"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",8,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f01799"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",8,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f07969"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",8,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010507"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",9,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f0137168"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",9,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f017229"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",9,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022399"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",10,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f01279"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",10,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02381"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",10,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f014233"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",10,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024085"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",11,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03345"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",11,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010528"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",12,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010523"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",13,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024014"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",13,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f065266"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",14,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010493"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_13",4,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010498"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",10,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010498"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",14,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f047666"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",15,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f01152"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",15,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f014683"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",15,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024468"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",15,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f034047"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",15,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f034658"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",16,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02613"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",16,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010505"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",16,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010513"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",18,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f08019"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",18,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010501"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",19,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02529"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",20,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023013"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",21,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f030335"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",21,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f058000"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",22,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f034701"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",22,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f062260"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",22,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f064668"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",23,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f07945"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",23,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023581"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",24,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054370"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",25,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f08257"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",25,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f044315"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",25,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f063628"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",29,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f035436"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",29,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f057070"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",31,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f010399"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",31,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f044160"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",32,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f015877"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",32,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f018501"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",33,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f034592"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",33,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f050022"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",35,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02421"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",38,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f0133235"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",41,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023869"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",41,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024146"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",42,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023868"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",42,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023871"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",42,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024012"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",42,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024148"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",43,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023219"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",43,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023870"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",44,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02419"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",44,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023876"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",44,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f054666"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",44,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f056573"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",45,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024136"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",45,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024147"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",46,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f062770"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",48,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f043929"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",48,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f053173"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",49,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03249"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",49,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023980"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",50,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023859"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",50,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023978"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",50,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023981"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",50,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f068528"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",51,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023858"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",51,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023928"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",51,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023977"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",54,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023861"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",56,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f015922"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",56,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f022832"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",57,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f02606"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",57,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024081"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",59,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f059788"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",61,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f056611"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",62,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03363"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",63,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f023678"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",63,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f024084"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",65,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03143"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",66,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f03364"
"20220511_ACT_PL_transaction_1_delivery_2_data_certificate_14",66,"20220501_ACT_PL_transaction_1","20220501_ACT_PL_transaction_1_contract_15","f07990"
