---
"20220501_ACT_PL_transaction_1_attestation_10","CancellationStatement-2022-05-27T18_24_23.009 (1).pdf","bafkreiaxvzkf6efqv6auyxa52pt5jxz5qicounfren6qm2oukt7saer7uy","20220510_ACT_PL_transaction_1_delivery_1_certificate_29","bafyreiezkwvirxqpii5m4bkjpb5lhlb4qybrbznj7ibjdan6bnmwl4n7tu","2021-01-01T00:00:00.000Z",,"2021-12-31T00:00:00.000Z",,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","NL",,822000000,"871837800000058634 ","GO",,"wind","2021-11-01",,"2021-12-01",

"20220501_ACT_PL_transaction_1_allocation_1","fa4a787b-0d76-4b7b-8839-1a53f1dbc629","20220501_ACT_PL_transaction_1_contract_2","f01201327","78","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_12","68e41aae-b359-45dd-8cc3-e32d497daf66","20220501_ACT_PL_transaction_1_contract_2","f01208862","66","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_13","38abce97-2e9b-45d4-80df-bf007064b881","20220501_ACT_PL_transaction_1_contract_2","f01199430","70","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_14","de3c2aee-4e15-4e11-847e-8cff84019de2","20220501_ACT_PL_transaction_1_contract_2","f0707721","77","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_15","f8e4ae53-1e76-40a7-a25f-4b1dfdf5ff3f","20220501_ACT_PL_transaction_1_contract_2","f01392893","781","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_16","6a05ae41-1f0e-4e25-982a-360e23edd580","20220501_ACT_PL_transaction_1_contract_2","f01199442","89","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_17","5173db89-1980-4896-a8e1-8e23d5ed92c5","20220501_ACT_PL_transaction_1_contract_2","f01240","78","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_18","aa1a54c8-3d2c-4e77-b309-115ffcb463c6","20220501_ACT_PL_transaction_1_contract_2","f01207045","77","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_147","3950873d-58b8-4c6f-a355-e122243c46d9","20220501_ACT_PL_transaction_1_contract_2","f02610","322","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_148","495a3a77-c71f-4269-9cfe-ee53d29690ee","20220501_ACT_PL_transaction_1_contract_2","f02665","3","0","0","0","0","0","0","0","0","0"
"20220501_ACT_PL_transaction_1_allocation_149","76197069-9b07-4bc7-b78d-3c02fda51fc3","20220501_ACT_PL_transaction_1_contract_2","f010035","130","0","0","0","0","0","0","0","0","0"
---

---
"20220501_ACT_PL_transaction_1_attestation_11","T00122896-Retirement Statement Germany Q2.pdf","bafkreidm5rueirli6lft6z2za7si444ymqjzcf7emhhrvon3l7p2bo2q6y","20220510_ACT_PL_transaction_1_delivery_1_certificate_30","bafyreiaflriy34cqevvqrysl335wwxgb4y5o732j3wzsbkhcnt5efsja6i","2021-01-01T00:00:00.000Z",,"2021-12-31T00:00:00.000Z",,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","DE",,49000000,"406296800000029170 ","GO",,"wind","2021-06-01",,"2021-07-01",
"20220501_ACT_PL_transaction_1_attestation_11","T00122896-Retirement Statement Germany Q2.pdf","bafkreidm5rueirli6lft6z2za7si444ymqjzcf7emhhrvon3l7p2bo2q6y","20220510_ACT_PL_transaction_1_delivery_1_certificate_31","bafyreigpv5rna2g56zlug2vlk3tabdi33h3klfrbo3twxgerc67fodcfwa","2021-01-01T00:00:00.000Z",,"2021-12-31T00:00:00.000Z",,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","DE",,14000000,"406296800000030640 ","GO",,"wind","2021-06-01",,"2021-07-01",
"20220501_ACT_PL_transaction_1_attestation_11","T00122896-Retirement Statement Germany Q2.pdf","bafkreidm5rueirli6lft6z2za7si444ymqjzcf7emhhrvon3l7p2bo2q6y","20220510_ACT_PL_transaction_1_delivery_1_certificate_32","bafyreiecbt2yfjwb7t7vwjxglkivtbyoumycmvjucqq32byo5crrf4jlx4","2021-01-01T00:00:00.000Z",,"2021-12-31T00:00:00.000Z",,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","DE",,7670000000,"406296800000019775 ","GO",,"wind","2021-06-01",,"2021-07-01",
